1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
1,2,3,6,6,6,10,10,10,10,14,14,14,14,19,19,19,19,19,23,23,23,23,27,27,27,27,29,29,31,31,32
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,10,10,10,10,15,15,15,15,15,19,19,19,19,21,21,25,25,25,25,27,27,28,35,35,35,35
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,10,10,10,10,14,14,14,14,19,19,19,19,19,23,23,23,23,27,27,27,27,29,29,31,31,32
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,10,10,10,10,14,14,14,14,19,19,19,19,19,23,23,23,23,27,27,27,27,29,29,31,31,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,9,9,9,13,13,13,13,18,18,18,18,18,22,22,22,22,26,26,26,26,28,28,30,30,33,33
1,2,3,6,6,6,10,10,10,10,15,15,15,15,15,19,19,19,19,21,21,25,25,25,25,27,27,28,35,35,35,35
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,5,5,5,8,8,8,12,12,12,12,16,16,16,16,21,21,21,21,21,25,25,25,25,27,27,29,29,30,37,37
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,10,10,10,10,14,14,14,14,19,19,19,19,19,23,23,23,23,27,27,27,27,29,29,31,31,32
1,2,3,6,6,6,10,10,10,10,14,14,14,14,19,19,19,19,19,23,23,23,23,27,27,27,27,29,29,31,31,32
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,21,21,21,21,21,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,10,10,10,10,14,14,14,14,19,19,19,19,19,23,23,23,23,27,27,27,27,29,29,31,31,32
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,10,10,10,10,14,14,14,14,19,19,19,19,19,23,23,23,23,27,27,27,27,29,29,31,31,32
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,10,10,10,10,14,14,14,14,19,19,19,19,19,23,23,23,23,27,27,27,27,29,29,31,31,32
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,10,10,10,10,15,15,15,15,15,19,19,19,19,21,21,25,25,25,25,27,27,28,35,35,35,35
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,21,21,21,21,21,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,10,10,10,10,15,15,15,15,15,19,19,19,19,21,21,25,25,25,25,27,27,28,35,35,35,35
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,3,6,6,6,10,10,10,10,14,14,14,14,19,19,19,19,19,23,23,23,23,27,27,27,27,29,29,31,31,32
1,2,3,6,6,6,9,9,9,12,12,12,16,16,16,16,20,20,20,20,25,25,25,25,25,29,29,29,29,33,33,33
1,2,5,5,5,8,8,8,12,12,12,12,16,16,16,16,21,21,21,21,21,25,25,25,25,28,28,28,34,34,34,34
1,4,4,4,8,8,8,8,9,14,14,14,14,14,16,16,23,23,23,23,23,23,23,30,30,30,30,30,30,30,33,33
1,4,4,4,8,8,8,8,9,14,14,14,14,14,16,16,23,23,23,23,23,23,23,30,30,30,30,30,30,30,33,33
1,2,5,5,5,8,8,8,12,12,12,12,16,16,16,16,21,21,21,21,21,25,25,25,25,28,28,28,34,34,34,34
1,4,4,4,8,8,8,8,9,14,14,14,14,14,16,16,23,23,23,23,23,23,23,30,30,30,30,30,30,30,33,33
1,4,4,4,8,8,8,8,9,14,14,14,14,14,16,16,23,23,23,23,23,23,23,30,30,30,30,30,30,30,33,33
1,2,5,5,5,8,8,8,12,12,12,12,16,16,16,16,21,21,21,21,21,25,25,25,25,28,28,28,34,34,34,34
1,4,4,4,8,8,8,8,9,14,14,14,14,14,16,16,23,23,23,23,23,23,23,30,30,30,30,30,30,30,33,33
1,2,5,5,5,8,8,8,12,12,12,12,16,16,16,16,21,21,21,21,21,25,25,25,25,28,28,28,34,34,34,34
1,4,4,4,8,8,8,8,9,14,14,14,14,14,16,16,23,23,23,23,23,23,23,30,30,30,30,30,30,30,33,33
1,4,4,4,8,8,8,8,9,14,14,14,14,14,16,16,23,23,23,23,23,23,23,30,30,30,30,30,30,30,33,33
1,4,4,4,8,8,8,8,9,14,14,14,14,14,16,16,23,23,23,23,23,23,23,30,30,30,30,30,30,30,33,33
1,2,5,5,5,8,8,8,12,12,12,12,16,16,16,16,21,21,21,21,21,25,25,25,25,28,28,28,34,34,34,34
1,2,5,5,5,8,8,8,12,12,12,12,16,16,16,16,21,21,21,21,21,25,25,25,25,28,28,28,34,34,34,34
1,4,4,4,8,8,8,8,9,14,14,14,14,14,16,16,23,23,23,23,23,23,23,30,30,30,30,30,30,30,33,33
1,2,5,5,5,8,8,8,12,12,12,12,16,16,16,16,21,21,21,21,21,25,25,25,25,28,28,28,34,34,34,34
1,2,5,5,5,8,8,8,12,12,12,12,16,16,16,16,21,21,21,21,21,25,25,25,25,28,28,28,34,34,34,34
1,2,5,5,5,8,8,8,12,12,12,12,16,16,16,16,21,21,21,21,21,25,25,25,25,28,28,28,34,34,34,34
1,4,4,4,8,8,8,8,9,14,14,14,14,14,16,16,23,23,23,23,23,23,23,30,30,30,30,30,30,30,33,33
1,2,5,5,5,8,8,8,12,12,12,12,16,16,16,16,21,21,21,21,21,25,25,25,25,28,28,28,34,34,34,34
1,2,5,5,5,8,8,8,12,12,12,12,16,16,16,16,21,21,21,21,21,25,25,25,25,28,28,28,34,34,34,34
1,4,4,4,8,8,8,8,9,14,14,14,14,14,16,16,23,23,23,23,23,23,23,30,30,30,30,30,30,30,33,33
1,4,4,4,8,8,8,8,9,14,14,14,14,14,16,16,23,23,23,23,23,23,23,30,30,30,30,30,30,30,33,33
1,2,5,5,5,8,8,8,12,12,12,12,16,16,16,16,21,21,21,21,21,25,25,25,25,28,28,28,34,34,34,34
1,4,4,4,8,8,8,8,9,14,14,14,14,14,16,16,23,23,23,23,23,23,23,30,30,30,30,30,30,30,33,33
1,4,4,4,8,8,8,8,9,14,14,14,14,14,16,16,23,23,23,23,23,23,23,30,30,30,30,30,30,30,33,33
1,4,4,4,8,8,8,8,9,14,14,14,14,14,16,16,23,23,23,23,23,23,23,30,30,30,30,30,30,30,33,33
1,2,5,5,5,8,8,8,12,12,12,12,16,16,16,16,21,21,21,21,21,25,25,25,25,28,28,28,34,34,34,34
1,2,5,5,5,8,8,8,12,12,12,12,16,16,16,16,21,21,21,21,21,25,25,25,25,28,28,28,34,34,34,34
1,2,5,5,5,8,8,8,12,12,12,12,16,16,16,16,21,21,21,21,21,25,25,25,25,28,28,28,34,34,34,34
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,9,9,9,9,13,13,13,13,18,18,18,18,18,22,22,22,22,26,26,26,26,28,28,30,30,31,38
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,12,12,12,12,16,16,16,16,21,21,21,21,21,25,25,25,25,27,27,29,29,30,37,37
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,9,9,9,9,13,13,13,13,18,18,18,18,18,22,22,22,22,26,26,26,26,28,28,30,30,31,38
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,9,9,9,9,13,13,13,13,18,18,18,18,18,22,22,22,22,26,26,26,26,28,28,30,30,31,38
1,2,5,5,5,9,9,9,9,13,13,13,13,18,18,18,18,18,22,22,22,22,26,26,26,26,28,28,30,30,31,38
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,9,9,9,9,13,13,13,13,18,18,18,18,18,22,22,22,22,26,26,26,26,28,28,30,30,31,38
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,9,9,9,9,13,13,13,13,18,18,18,18,18,22,22,22,22,26,26,26,26,28,28,30,30,31,38
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
3,3,3,6,6,6,9,9,9,13,13,13,13,17,17,17,17,22,22,22,22,22,26,26,26,26,30,30,30,30,32,32
1,2,5,5,5,8,8,8,12,12,12,12,16,16,16,16,21,21,21,21,21,25,25,25,25,27,27,28,35,35,35,35
1,2,5,5,5,9,9,9,9,13,13,13,13,18,18,18,18,18,22,22,22,22,26,26,26,26,28,28,30,30,31,38
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,20,20,20,20,20,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
3,3,3,6,6,6,9,9,9,13,13,13,13,17,17,17,17,22,22,22,22,22,26,26,26,26,30,30,30,30,32,32
1,2,5,5,5,9,9,9,9,13,13,13,13,18,18,18,18,18,22,22,22,22,26,26,26,26,28,28,30,30,31,38
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
3,3,3,6,6,6,9,9,9,13,13,13,13,17,17,17,17,22,22,22,22,22,26,26,26,26,30,30,30,30,32,32
1,2,5,5,5,9,9,9,9,13,13,13,13,18,18,18,18,18,22,22,22,22,26,26,26,26,28,28,30,30,31,38
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,9,9,9,9,13,13,13,13,18,18,18,18,18,22,22,22,22,26,26,26,26,28,28,30,30,31,38
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,9,9,9,9,13,13,13,13,18,18,18,18,18,22,22,22,22,26,26,26,26,28,28,30,30,31,38
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
3,3,3,6,6,6,9,9,9,13,13,13,13,17,17,17,17,22,22,22,22,22,26,26,26,26,30,30,30,30,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
1,2,5,5,5,8,8,8,11,11,11,15,15,15,15,19,19,19,19,24,24,24,24,24,28,28,28,28,32,32,32,32
